label,message
ham,good morning im suffering from fever and dysentry will not be able to come to office today
ham,hey i m bored so i m thinking of u so wat r u doing
ham,no need to say anything to me i know i am an outsider
spam,babe u want me dont u baby im nasty and have a thing filthyguys fancy a rude time with a sexy bitch how about we go slo n hard txt xxx slo
ham,dude ive been seeing a lotta corvettes lately
spam,six chances to win cash from to pounds txt and send to cost day tsandcs apply reply hl info
ham,goodnight sleep well da please take care pa please
ham,what today sunday sunday is holiday so no work
spam,ur going bahamas callfreefone and speak to a live operator to claim either bahamas cruise of cash only to opt out txt x to
ham,i donno if they are scorable
ham,if you re still up maybe leave the credit card so i can get gas when i get back like he told me to
ham,ey calm downon theacusations itxt u cos iwana know wotu r doin at thew end haventcn u in ages ring me if ur nething sat love j xxx
ham,sorry da i gone mad so many pending works what to do
spam,urgent call from your landline your complimentary ibiza holiday or cash await collection sae t cs po box ppm
ham,yup having my lunch buffet now u eat already
ham,k then come wenever u lik to come and also tel vikky to come by getting free time
ham,he like not v shock leh cos telling shuhui is like telling leona also like dat almost all know liao he got ask me abt ur reaction lor
ham,okey dokey swashbuckling stuff what oh
ham,do u still have plumbers tape and a wrench we could borrow
ham,true its easier with her here
spam,to review and keep the fantastic nokia n gage game deck with club nokia go www cnupdates com newsletter unsubscribe from alerts reply with the word out
ham,stupid its not possible
ham,cos daddy arranging time c wat time fetch mah
ham,why i come in between you people
ham,hey there babe how u doin wot u up love annie x
ham,collecting ur laptop then going to configure da settings izzit
spam,new service live sex video chat on your mob see the sexiest dirtiest girls live on ur phone details text horny to to cancel send stop to
ham,v ma fan
ham,k text me when you re on the way
ham,water logging in desert geoenvironmental implications
ham,shuhui say change suntec steamboat u noe where where r u now
ham,still attending da talks
ham,no way i m going back there
ham,i am in your office na
ham,cos darren say considering mah so i ask
ham,hey no i ad a crap nite was borin without ya boggy with me u boring biatch thanx but u wait til nxt time il ave ya
ham,new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say i m always correct
ham,please tell me you have some of that special stock you were talking about
spam,thanks for the vote now sing along with the stars with karaoke on your mobile for a free link just reply with sing now
ham,ok anyway no need to change with what you said
ham,how s it feel mr your not my real valentine just my yo valentine even tho u hardly play
ham,s now only i took tablets reaction morning only
spam,urgent your mobile number has been awarded with a bonus caller prize call from land line valid only
ham,purity of friendship between two is not about smiling after reading the forwarded message its about smiling just by seeing the name gud evng musthu
ham,i guess you could be as good an excuse as any lol
spam,boltblue tones for reply poly or mono eg cha cha slide yeah slow jamz toxic come with me or stop more tones txt more
ham,i gotta collect da car at lei
ham,in fact when do you leave i think addie goes back to school tues or wed
ham,hi i m always online on yahoo and would like to chat with you someday
ham,all write or wat
spam,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim valid only
ham,lemme know when you re here
ham,still in customer place
spam,private your account statement for shows un redeemed s i m points call identifier code expires
ham,hello as per request from lt gt rs has been transfered to you
ham,sorry im stil fucked after last nite went tobed at got up work at
ham,no it will reach by only she telling she will be there i dont know
spam,half price orange line rental latest camera phones free had your phone call mobilesdirect free on to update now t cs
ham,oh ic i thought you meant mary jane
ham,k i ll be there before
ham,i want to lick your pussy now
ham,new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say i m always correct
ham,ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop
ham,same as u dun wan y u dun like me already ah wat u doing now still eating
ham,ron say fri leh n he said ding tai feng cant make reservations but he said wait lor
ham,i ll let you know when it kicks in
